Project,Era,SampleYear,Region,RegionAbbr,AR_Complex,AR_Complex_abbr,Site,SampleDate,DiveReplicate,DepthZone,Transect,BenthicReefSpecies,SpeciesGroupF,Abundance,area.m2
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,1,Middle,SCLI - Station 1 23-Sep-2022 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Inner,SCLI - Station 1 23-Sep-2022 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Inner,SCLI - Station 1 23-Sep-2022 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Inner,SCLI - Station 1 23-Sep-2022 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Inner,SCLI - Station 1 23-Sep-2022 Swath Inner 2,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Inner,SCLI - Station 1 23-Sep-2022 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Middle,SCLI - Station 1 23-Sep-2022 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Middle,SCLI - Station 1 23-Sep-2022 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Middle,SCLI - Station 1 23-Sep-2022 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Middle,SCLI - Station 1 23-Sep-2022 Swath Middle 2,Muricea californica,gorgonians,4,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Station 1,23-Sep-2022,2,Middle,SCLI - Station 1 23-Sep-2022 Swath Middle 2,Muricea fruticosa,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 1,Muricea californica,gorgonians,2,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 1,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 1,Muricea californica,gorgonians,2,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,1,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 1,Muricea fruticosa,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 2,Muricea californica,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Inner,SCLI - Purseseine Rock 18-Nov-2022 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 2,Muricea californica,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Middle,SCLI - Purseseine Rock 18-Nov-2022 Swath Middle 2,Muricea fruticosa,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 2,Leptogorgia chilensis,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 2,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Purseseine Rock,18-Nov-2022,2,Outer,SCLI - Purseseine Rock 18-Nov-2022 Swath Outer 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 1,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 1,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 1,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 1,Muricea fruticosa,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 1,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,1,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 1,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 2,Muricea californica,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Inner,SCLI - Lil Flower 18-Nov-2022 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 2,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Middle,SCLI - Lil Flower 18-Nov-2022 Swath Middle 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 2,Muricea californica,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Outer,SCLI - Lil Flower 18-Nov-2022 Swath Outer 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 2,Leptogorgia chilensis,gorgonians,3,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 2,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2022,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Lil Flower,18-Nov-2022,2,Deep,SCLI - Lil Flower 18-Nov-2022 Swath Deep 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 1,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 1,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,1,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 2,Muricea californica,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Inner,SCLI - Pyramid Cove 06-Oct-2023 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 2,Muricea californica,gorgonians,2,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,06-Oct-2023,2,Middle,SCLI - Pyramid Cove 06-Oct-2023 Swath Middle 2,Muricea fruticosa,gorgonians,0,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,30-Jun-2023,1,Outer,SCLI - Pyramid Cove 30-Jun-2023 Swath Outer 1,Eugorgia rubens,gorgonians,1,60
Navy 22-23 Summer,Post-Construction,2023,San Clemente Island,SCLI,San Clemente Island,SCLI,SCLI - Pyramid Cove,30-Jun-2023,1,Outer,SCLI - Pyramid Cove 30-Jun-2023 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
